z,y,x,diameter_voxels,diameter_um_at_58_09
27,466,494,64.03124237060547,3719.574869308472
27,466,557,64.06246948242188,3721.388852233887
27,467,430,58.685604095458984,3409.0467419052125
27,467,442,60.16643524169922,3495.068223190308
27,467,457,62.64183807373047,3638.8643737030034
27,467,471,64.06246948242188,3721.388852233887
27,467,484,64.03124237060547,3719.574869308472
27,467,493,64.59101867675781,3752.0922749328615
27,467,539,65.2686767578125,3791.4574328613285
27,467,545,64.8999252319336,3770.0366567230226
27,467,556,64.1248779296875,3725.014158935547
27,468,442,60.728904724121094,3527.7420754241944
27,468,456,63.087242126464844,3664.737895126343
27,468,471,64.52906036376953,3748.4931165313724
27,468,484,64.03124237060547,3719.574869308472
27,468,493,64.68384552001953,3757.484586257935
27,468,538,65.87867736816406,3826.8923683166504
27,468,544,65.14598846435547,3784.3304698944094
27,468,557,64.06246948242188,3721.388852233887
27,469,441,61.253570556640625,3558.219913635254
27,469,455,63.65532302856445,3697.737714729309
27,469,471,65.05382537841797,3778.9767162323
27,469,484,64.06246948242188,3721.388852233887
27,469,493,64.8382568359375,3766.4543395996097
27,469,538,66.27216339111328,3849.7499713897705
27,469,543,65.51335906982422,3805.671028366089
27,469,557,64.15605926513672,3726.825482711792
27,470,441,61.02458572387695,3544.9181847000123
27,470,454,63.65532302856445,3697.737714729309
27,470,470,65.3299331665039,3795.015817642212
27,470,483,64.1248779296875,3725.014158935547
27,470,492,65.6353530883789,3812.757660903931
27,470,537,66.75328063964844,3877.698072357178
27,470,542,66.0,3833.94
27,470,557,64.06246948242188,3721.388852233887
27,471,441,60.860496520996094,3535.3862429046635
27,471,453,63.59245300292969,3694.0855949401857
27,471,470,65.66581726074219,3814.5273246765137
27,471,483,64.28063201904297,3734.0619139862065
27,471,492,65.90902709960938,3828.655384216309
27,471,537,67.02238464355469,3893.330323944092
27,471,542,66.51315307617188,3863.7490621948245
27,471,556,64.0,3717.76
27,472,440,60.199668884277344,3496.998765487671
27,472,452,63.65532302856445,3697.737714729309
27,472,470,66.06057739257812,3837.4589407348635
27,472,483,64.49806213378906,3746.692429351807
27,472,492,66.24198150634766,3847.9967057037356
27,472,537,67.3498306274414,3912.3516611480713
27,472,542,67.08203887939453,3896.7956385040284
27,472,557,64.03124237060547,3719.574869308472
27,473,440,60.16643524169922,3495.068223190308
27,473,451,63.84355926513672,3708.6723577117923
27,473,469,66.0,3833.94
27,473,482,64.80740356445312,3764.662073059082
27,473,491,66.72331237792969,3875.9572160339358
27,473,536,67.94115447998047,3946.7016637420656
27,473,541,67.46851348876953,3919.2459485626223
27,473,557,64.06246948242188,3721.388852233887
27,474,440,60.16643524169922,3495.068223190308
27,474,450,64.15605926513672,3726.825482711792
27,474,469,66.48307800292969,3862.0020011901856
27,474,482,65.14598846435547,3784.3304698944094
27,474,491,67.05221557617188,3895.0632028198243
27,474,536,68.38128662109375,3972.268939819336
27,474,541,67.91170501708984,3944.9909444427494
27,474,557,64.15605926513672,3726.825482711792
27,475,439,59.66573715209961,3465.9826711654664
27,475,449,64.59101867675781,3752.0922749328615
27,475,469,66.51315307617188,3863.7490621948245
27,475,482,65.54387664794922,3807.4437944793704
27,475,491,67.43885803222656,3917.5232630920414
27,475,536,68.87670135498047,4001.047581710816
27,475,541,68.4105224609375,3973.9672497558595
27,475,556,64.28063201904297,3734.0619139862065
27,476,439,59.69924545288086,3467.9291683578494
27,476,448,65.14598846435547,3784.3304698944094
27,476,468,66.87301635742188,3884.653520202637
27,476,481,66.0908432006836,3839.21708152771
27,476,490,67.43885803222656,3917.5232630920414
27,476,535,69.68500518798828,4048.0019513702396
27,476,540,68.96376037597656,4006.1048402404786
27,476,557,64.52906036376953,3748.4931165313724
27,477,439,59.79966735839844,3473.7626768493656
27,477,447,65.42170715332031,3800.346968536377
27,477,468,67.02238464355469,3893.330323944092
27,477,481,65.78753662109375,3821.598002319336
27,477,490,67.94115447998047,3946.7016637420656
27,477,535,70.2851333618164,4082.863396987915
27,477,540,69.57010650634766,4041.3274869537354
27,477,557,64.80740356445312,3764.662073059082
27,478,438,59.5315055847168,3458.185159416199
27,478,446,64.68384552001953,3757.484586257935
27,478,468,66.87301635742188,3884.653520202637
27,478,481,64.8999252319336,3770.0366567230226
27,478,490,68.49817657470703,3979.0590772247315
27,478,535,70.93659210205078,4120.70663520813
27,478,540,69.36858367919922,4029.6210259246827
27,478,557,65.14598846435547,3784.3304698944094
27,479,438,59.766212463378906,3471.8192819976807
27,479,445,64.06246948242188,3721.388852233887
27,479,467,66.6333236694336,3870.7297719573976
27,479,480,63.84355926513672,3708.6723577117923
27,479,489,67.23094177246094,3905.445407562256
27,479,528,70.028564453125,4067.9593090820313
27,479,534,71.94441986083984,4179.251349716187
27,479,539,69.42621612548828,4032.9688947296145
27,479,556,64.65291595458984,3755.6878878021244
27,480,438,60.06663131713867,3489.2706132125854
27,480,444,63.56099319458008,3692.258094673157
27,480,467,65.87867736816406,3826.8923683166504
27,480,480,63.0555305480957,3662.8957695388794
27,480,489,66.36264038085938,3855.005779724121
27,480,528,70.48403930664062,4094.417843322754
27,480,534,72.69112396240234,4222.627390975952
27,480,539,68.87670135498047,4001.047581710816
27,480,557,64.03124237060547,3719.574869308472
27,481,437,60.06663131713867,3489.2706132125854
27,481,443,63.18227767944336,3670.258510398865
27,481,467,65.17668151855469,3786.113429412842
27,481,480,62.321746826171875,3620.2702731323243
27,481,489,65.54387664794922,3807.4437944793704
27,481,528,70.68238830566406,4105.939936676025
27,481,534,72.49827575683594,4211.4248387146
27,481,539,68.38128662109375,3972.268939819336
27,481,557,63.371917724609375,3681.2747006225586
27,482,437,60.49793243408203,3514.3248950958255
27,482,442,62.928531646728516,3655.5184033584596
27,482,479,61.48170471191406,3571.4722267150883
27,482,488,64.31173706054688,3735.868805847168
27,482,527,70.2851333618164,4082.863396987915
27,482,533,73.04792785644531,4243.354129180909
27,482,538,68.67314147949219,3989.2227885437014
27,482,557,62.7694206237793,3646.2756440353396
27,483,440,62.257530212402344,3616.5399300384524
27,483,441,62.801273345947266,3648.125968666077
27,483,479,60.860496520996094,3535.3862429046635
27,483,488,63.59245300292969,3694.0855949401857
27,483,527,70.59745025634766,4101.005885391236
27,483,533,72.08328247070312,4187.3178787231445
27,483,538,68.29348754882812,3967.168691711426
27,483,556,62.12889862060547,3609.0677208709717
27,483,567,60.56401443481445,3518.1635985183716
27,483,649,50.39841079711914,2927.643683204651
27,484,439,62.321746826171875,3620.2702731323243
27,484,479,60.29925537109375,3502.7837445068362
27,484,488,62.928531646728516,3655.5184033584596
27,484,527,70.96478271484375,4122.344227905273
27,484,533,71.16178894042969,4133.788319549561
27,484,538,67.9705810546875,3948.411053466797
27,484,556,61.64413833618164,3580.9079959487917
27,484,567,60.530982971191406,3516.244800796509
27,485,436,61.87083435058594,3594.076767425537
27,485,487,61.90314865112305,3595.953905143738
27,485,526,70.79547882080078,4112.509364700318
27,485,532,70.71067810058594,4107.583290863037
27,485,537,68.49817657470703,3979.0590772247315
27,485,556,61.22091293334961,3556.322832298279
27,485,566,60.860496520996094,3535.3862429046635
27,486,435,61.90314865112305,3595.953905143738
27,486,487,61.35144805908203,3563.9056177520756
27,486,526,71.27411651611328,4140.313428421021
27,486,532,69.8856201171875,4059.6556726074223
27,486,537,68.29348754882812,3967.168691711426
27,486,556,60.860496520996094,3535.3862429046635
27,486,566,60.464866638183594,3512.404103012085
27,487,434,61.31884002685547,3562.0114171600344
27,487,438,62.35382843017578,3622.1338935089116
27,487,487,60.860496520996094,3535.3862429046635
27,487,526,71.04927825927734,4127.252574081421
27,487,532,69.10861206054688,4014.519274597168
27,487,537,67.4981460571289,3920.9673044586184
27,487,555,60.464866638183594,3512.404103012085
27,487,566,59.766212463378906,3471.8192819976807
27,488,433,60.69596481323242,3525.8285960006715
27,488,437,61.64413833618164,3580.9079959487917
27,488,486,60.06663131713867,3489.2706132125854
27,488,525,70.31358337402344,4084.5160581970217
27,488,531,68.87670135498047,4001.047581710816
27,488,536,66.96267700195312,3889.8619070434574
27,488,555,59.96665573120117,3483.4630314254764
27,488,565,58.957611083984375,3424.8476278686526
27,489,432,59.96665573120117,3483.4630314254764
27,489,436,61.057350158691406,3546.821470718384
27,489,486,59.69924545288086,3467.9291683578494
27,489,525,70.11418914794922,4072.9332476043705
27,489,531,68.20557403564453,3962.0617957305913
27,489,536,66.27216339111328,3849.7499713897705
27,489,555,59.5315055847168,3458.185159416199
27,490,431,59.36328887939453,3448.4134510040285
27,490,435,60.43177795410156,3510.48198135376
27,490,486,59.396968841552734,3450.3699200057986
27,490,525,69.57010650634766,4041.3274869537354
27,490,531,67.58698272705078,3926.12782661438
27,490,536,65.6353530883789,3812.757660903931
27,490,554,59.396968841552734,3450.3699200057986
27,491,430,58.88972854614258,3420.904331245423
27,491,434,59.69924545288086,3467.9291683578494
27,491,485,58.85575485229492,3418.930799369812
27,491,525,68.96376037597656,4006.1048402404786
27,491,530,67.58698272705078,3926.12782661438
27,491,535,65.3299331665039,3795.015817642212
27,491,554,59.09314727783203,3432.720925369263
27,492,429,58.54912567138672,3401.1187102508547
27,492,433,59.09314727783203,3432.720925369263
27,492,485,58.685604095458984,3409.0467419052125
27,492,525,68.4105224609375,3973.9672497558595
27,492,530,67.02238464355469,3893.330323944092
27,492,535,64.80740356445312,3764.662073059082
27,492,554,58.85575485229492,3418.930799369812
27,493,432,58.61740493774414,3405.0850528335573
27,493,485,58.583274841308594,3403.1024355316163
27,493,525,67.79380798339844,3938.1423057556153
27,493,530,66.51315307617188,3863.7490621948245
27,493,535,64.34283447265625,3737.675254516602
27,493,553,58.99152374267578,3426.8176142120365
27,494,430,58.172157287597656,3379.220616836548
27,494,431,58.27520751953125,3385.2068048095707
27,494,484,58.30952072143555,3387.200058708191
27,494,525,67.17142486572266,3901.988070449829
27,494,529,66.6333236694336,3870.7297719573976
27,494,534,64.28063201904297,3734.0619139862065
27,494,553,58.88972854614258,3420.904331245423
27,495,427,58.06892395019531,3373.223792266846
27,495,484,58.30952072143555,3387.200058708191
27,495,525,66.60330200195312,3868.9858132934573
27,495,529,66.24198150634766,3847.9967057037356
27,495,534,63.52952194213867,3690.4299296188356
27,495,553,58.85575485229492,3418.930799369812
27,496,426,58.13776779174805,3377.2229310226444
27,496,484,58.343807220458984,3389.1917614364625
27,496,525,66.0908432006836,3839.21708152771
27,496,529,65.90902709960938,3828.655384216309
27,496,534,62.801273345947266,3648.125968666077
27,496,552,59.26213073730469,3442.5371745300295
27,497,425,58.343807220458984,3389.1917614364625
27,497,483,58.27520751953125,3385.2068048095707
27,497,525,65.6353530883789,3812.757660903931
27,497,528,66.27216339111328,3849.7499713897705
27,497,533,62.737548828125,3644.4242114257813
27,497,552,59.36328887939453,3448.4134510040285
27,497,633,50.990196228027344,2962.0204988861087
27,498,424,58.685604095458984,3409.0467419052125
27,498,483,58.446556091308594,3395.1604433441166
27,498,524,65.14598846435547,3784.3304698944094
27,498,528,65.87867736816406,3826.8923683166504
27,498,533,62.12889862060547,3609.0677208709717
27,498,552,59.5315055847168,3458.185159416199
27,499,423,59.160797119140625,3436.650704650879
27,499,483,58.685604095458984,3409.0467419052125
27,499,524,64.80740356445312,3764.662073059082
27,499,528,65.51335906982422,3805.671028366089
27,499,533,61.57921600341797,3577.13665763855
27,499,551,59.89991760253906,3479.586213531494
27,500,422,59.766212463378906,3471.8192819976807
27,500,482,58.88972854614258,3420.904331245423
27,500,524,64.52906036376953,3748.4931165313724
27,500,527,64.9923095703125,3775.4032629394533
27,500,532,61.773780822753906,3588.4389279937745
27,500,551,59.396968841552734,3450.3699200057986
27,501,421,60.16643524169922,3495.068223190308
27,501,482,59.228370666503906,3440.576052017212
27,501,523,64.28063201904297,3734.0619139862065
27,501,527,64.77654266357422,3762.869363327027
27,501,532,61.35144805908203,3563.9056177520756
27,501,551,58.957611083984375,3424.8476278686526
27,502,420,59.49789810180664,3456.232900733948
27,502,482,59.228370666503906,3440.576052017212
27,502,550,58.13776779174805,3377.2229310226444
27,503,481,59.66573715209961,3465.9826711654664
27,504,481,59.69924545288086,3467.9291683578494
27,505,481,59.79966735839844,3473.7626768493656
27,506,480,60.464866638183594,3512.404103012085
27,507,480,60.464866638183594,3512.404103012085
27,508,480,60.0333251953125,3487.3358605957033
27,509,479,59.09314727783203,3432.720925369263
27,510,479,58.78775405883789,3414.980633277893
27,511,479,58.54912567138672,3401.1187102508547
27,512,478,57.86190414428711,3361.1980117416383
27,513,478,57.75811767578125,3355.169055786133
27,514,478,57.723480224609375,3353.156966247559
27,515,477,57.30619430541992,3328.9168272018433
27,516,477,57.41080093383789,3334.993426246643
27,517,477,57.584720611572266,3345.0964203262333
27,518,476,57.44562530517578,3337.0163739776613
27,519,476,57.75811767578125,3355.169055786133
27,520,476,58.13776779174805,3377.2229310226444
27,521,475,58.27520751953125,3385.2068048095707
27,522,475,58.78775405883789,3414.980633277893
27,523,475,59.36328887939453,3448.4134510040285
27,544,477,63.68673324584961,3699.562334251404
27,545,477,63.59245300292969,3694.0855949401857
27,546,477,63.18227767944336,3670.258510398865
27,547,477,62.83311080932617,3649.9754069137575
27,548,477,62.545982360839844,3633.2961153411866
27,584,635,50.990196228027344,2962.0204988861087
28,78,528,62.12889862060547,3609.0677208709717
28,79,385,50.635955810546875,2941.442673034668
28,90,521,61.35144805908203,3563.9056177520756
28,96,588,52.076866149902344,3025.1451546478274
28,99,581,54.442630767822266,3162.5724213027956
28,103,530,60.69596481323242,3525.8285960006715
28,109,500,60.16643524169922,3495.068223190308
28,109,502,60.0333251953125,3487.3358605957033
28,109,503,60.06663131713867,3489.2706132125854
28,109,504,60.16643524169922,3495.068223190308
28,109,505,60.33241271972656,3504.709854888916
28,109,506,60.266075134277344,3500.856304550171
28,109,507,60.16643524169922,3495.068223190308
28,110,508,60.16643524169922,3495.068223190308
28,110,509,60.13318634033203,3493.1367945098877
28,110,510,60.16643524169922,3495.068223190308
28,111,391,53.88877487182617,3130.3989323043825
28,111,511,60.29925537109375,3502.7837445068362
28,111,512,60.33241271972656,3504.709854888916
28,111,513,60.43177795410156,3510.48198135376
28,112,514,60.43177795410156,3510.48198135376
28,112,515,60.43177795410156,3510.48198135376
28,112,516,60.33241271972656,3504.709854888916
28,113,483,60.663002014160156,3523.913787002564
28,113,517,60.13318634033203,3493.1367945098877
28,113,518,59.69924545288086,3467.9291683578494
28,113,519,59.26213073730469,3442.5371745300295
28,113,520,58.88972854614258,3420.904331245423
28,113,521,58.583274841308594,3403.1024355316163
28,113,522,58.343807220458984,3389.1917614364625
28,113,523,58.172157287597656,3379.220616836548
28,114,484,61.122825622558594,3550.6249404144287
28,114,524,58.172157287597656,3379.220616836548
28,114,525,58.13776779174805,3377.2229310226444
28,114,526,58.13776779174805,3377.2229310226444
28,115,527,58.343807220458984,3389.1917614364625
28,115,528,58.446556091308594,3395.1604433441166
28,115,529,58.61740493774414,3405.0850528335573
28,116,530,59.09314727783203,3432.720925369263
28,116,531,59.396968841552734,3450.3699200057986
28,116,532,59.766212463378906,3471.8192819976807
28,117,533,60.13318634033203,3493.1367945098877
28,117,534,60.16643524169922,3495.068223190308
28,121,538,60.29925537109375,3502.7837445068362
28,121,542,60.49793243408203,3514.3248950958255
28,122,542,60.56401443481445,3518.1635985183716
28,123,542,60.663002014160156,3523.913787002564
28,124,543,60.59703063964844,3520.081509857178
28,125,543,60.59703063964844,3520.081509857178
28,126,543,60.43177795410156,3510.48198135376
28,127,483,63.24555206298828,3673.9341193389896
28,127,484,63.78087615966797,3705.0310961151126
28,127,485,64.37390899658203,3739.4803736114504
28,127,486,65.0230712890625,3777.1902111816407
28,127,487,65.7267074584961,3818.0644362640382
28,127,488,66.48307800292969,3862.0020011901856
28,127,489,67.05221557617188,3895.0632028198243
28,127,566,60.0333251953125,3487.3358605957033
28,129,427,59.96665573120117,3483.4630314254764
28,133,329,51.41984176635742,2986.978608207703
28,138,354,52.076866149902344,3025.1451546478274
28,139,361,52.076866149902344,3025.1451546478274
28,139,366,53.40412139892578,3102.245412063599
28,148,349,53.96295166015625,3134.7078619384765
28,150,360,54.18486785888672,3147.59897392273
28,152,360,54.918121337890625,3190.1936685180667
28,152,479,58.685604095458984,3409.0467419052125
28,152,480,58.99152374267578,3426.8176142120365
28,152,481,59.36328887939453,3448.4134510040285
28,152,482,59.79966735839844,3473.7626768493656
28,152,483,60.16643524169922,3495.068223190308
28,152,484,60.13318634033203,3493.1367945098877
28,152,485,60.13318634033203,3493.1367945098877
28,152,486,60.06663131713867,3489.2706132125854
28,152,487,60.0333251953125,3487.3358605957033
28,152,488,60.06663131713867,3489.2706132125854
28,152,489,60.13318634033203,3493.1367945098877
28,152,490,60.16643524169922,3495.068223190308
28,152,491,60.266075134277344,3500.856304550171
28,152,492,60.16643524169922,3495.068223190308
28,152,493,60.13318634033203,3493.1367945098877
28,152,494,60.16643524169922,3495.068223190308
28,152,495,59.69924545288086,3467.9291683578494
28,152,496,59.26213073730469,3442.5371745300295
28,152,497,58.88972854614258,3420.904331245423
28,152,498,58.583274841308594,3403.1024355316163
28,152,499,58.343807220458984,3389.1917614364625
28,152,500,58.172157287597656,3379.220616836548
28,152,501,58.06892395019531,3373.223792266846
28,152,502,58.03447341918945,3371.2225609207158
28,152,503,58.06892395019531,3373.223792266846
28,152,504,58.172157287597656,3379.220616836548
28,152,505,58.343807220458984,3389.1917614364625
28,152,506,58.583274841308594,3403.1024355316163
28,152,507,58.88972854614258,3420.904331245423
28,152,508,59.26213073730469,3442.5371745300295
28,152,509,59.69924545288086,3467.9291683578494
28,152,510,60.199668884277344,3496.998765487671
28,152,511,60.7618293762207,3529.654668464661
28,152,512,61.384037017822266,3565.798710365296
28,152,513,62.064483642578125,3605.3258547973637
28,152,514,62.28964614868164,3618.405544776917
28,152,515,62.321746826171875,3620.2702731323243
28,152,516,62.417945861816406,3625.858475112915
28,152,517,62.257530212402344,3616.5399300384524
28,152,518,62.12889862060547,3609.0677208709717
28,152,519,62.032249450683594,3603.4533705902104
28,152,520,62.0,3601.5800000000004
28,152,521,61.90314865112305,3595.953905143738
28,156,479,59.160797119140625,3436.650704650879
28,156,480,59.5315055847168,3458.185159416199
28,156,481,59.96665573120117,3483.4630314254764
28,156,482,60.266075134277344,3500.856304550171
28,156,483,60.16643524169922,3495.068223190308
28,156,484,60.13318634033203,3493.1367945098877
28,156,485,60.13318634033203,3493.1367945098877
28,156,486,60.13318634033203,3493.1367945098877
28,156,487,60.13318634033203,3493.1367945098877
28,162,360,53.851646423339844,3128.2421407318116
28,162,461,62.0,3601.5800000000004
28,163,461,62.032249450683594,3603.4533705902104
28,163,522,64.06246948242188,3721.388852233887
28,164,461,62.12889862060547,3609.0677208709717
28,164,522,64.15605926513672,3726.825482711792
28,164,587,57.827327728271484,3359.1894677352907
28,165,360,54.18486785888672,3147.59897392273
28,165,460,62.321746826171875,3620.2702731323243
28,165,521,63.84355926513672,3708.6723577117923
28,166,460,62.545982360839844,3633.2961153411866
28,166,466,61.773780822753906,3588.4389279937745
28,166,467,61.28621292114258,3560.1161085891727
28,166,468,60.860496520996094,3535.3862429046635
28,166,469,60.49793243408203,3514.3248950958255
28,166,470,60.199668884277344,3496.998765487671
28,166,471,59.96665573120117,3483.4630314254764
28,166,472,59.79966735839844,3473.7626768493656
28,166,473,59.69924545288086,3467.9291683578494
28,166,474,59.66573715209961,3465.9826711654664
28,166,475,59.69924545288086,3467.9291683578494
28,166,476,59.79966735839844,3473.7626768493656
28,166,477,59.96665573120117,3483.4630314254764
28,166,478,60.199668884277344,3496.998765487671
28,166,479,60.16643524169922,3495.068223190308
28,166,480,60.06663131713867,3489.2706132125854
28,166,481,60.0333251953125,3487.3358605957033
28,166,482,60.06663131713867,3489.2706132125854
28,166,483,60.16643524169922,3495.068223190308
28,166,484,60.33241271972656,3504.709854888916
28,166,485,60.33241271972656,3504.709854888916
28,166,486,60.16643524169922,3495.068223190308
28,166,487,60.06663131713867,3489.2706132125854
28,166,521,64.06246948242188,3721.388852233887
28,166,571,58.03447341918945,3371.2225609207158
28,167,463,62.928531646728516,3655.5184033584596
28,167,464,62.801273345947266,3648.125968666077
28,167,465,62.64183807373047,3638.8643737030034
28,167,521,64.34283447265625,3737.675254516602
28,168,462,63.18227767944336,3670.258510398865
28,168,520,64.28063201904297,3734.0619139862065
28,169,326,52.99056625366211,3078.221993675232
28,169,331,52.038448333740234,3022.9134637069706
28,169,520,64.68384552001953,3757.484586257935
28,169,565,58.13776779174805,3377.2229310226444
28,170,520,64.34283447265625,3737.675254516602
28,171,336,52.038448333740234,3022.9134637069706
28,171,519,63.65532302856445,3697.737714729309
28,172,445,64.28063201904297,3734.0619139862065
28,172,519,63.30876541137695,3677.6061827468875
28,172,527,66.87301635742188,3884.653520202637
28,173,460,65.54387664794922,3807.4437944793704
28,173,519,63.0238037109375,3661.0527575683595
28,173,526,65.90902709960938,3828.655384216309
28,174,518,62.57794952392578,3635.153087844849
28,174,525,65.05382537841797,3778.9767162323
28,175,518,62.385894775390625,3623.9966275024417
28,175,524,64.31173706054688,3735.868805847168
28,176,518,62.22539520263672,3614.6732073211674
28,176,523,63.68673324584961,3699.562334251404
28,177,517,61.64413833618164,3580.9079959487917
28,177,522,63.18227767944336,3670.258510398865
28,178,411,56.178287506103516,3263.3967212295533
28,178,517,61.61168670654297,3579.0228807830813
28,178,521,62.801273345947266,3648.125968666077
28,179,517,61.61168670654297,3579.0228807830813
28,179,520,62.513999938964844,3631.438256454468
28,180,516,61.22091293334961,3556.322832298279
28,180,519,62.321746826171875,3620.2702731323243
28,181,516,61.31884002685547,3562.0114171600344
28,181,518,62.22539520263672,3614.6732073211674
28,182,324,50.5173225402832,2934.5512663650516
28,183,516,61.7089958190918,3584.6755671310425
28,184,634,55.17245864868164,3204.9681229019166
28,185,324,50.39841079711914,2927.643683204651
28,185,515,62.0,3601.5800000000004
28,185,672,52.191951751708984,3031.830477256775
28,185,675,50.19960021972656,2916.0947767639163
28,186,455,60.663002014160156,3523.913787002564
28,186,515,61.64413833618164,3580.9079959487917
28,187,455,60.56401443481445,3518.1635985183716
28,187,514,61.48170471191406,3571.4722267150883
28,188,455,60.530982971191406,3516.244800796509
28,188,514,61.122825622558594,3550.6249404144287
28,189,454,60.8276252746582,3533.476752204895
28,189,514,60.8276252746582,3533.476752204895
28,190,454,60.8276252746582,3533.476752204895
28,190,472,61.057350158691406,3546.821470718384
28,190,486,61.057350158691406,3546.821470718384
28,190,487,61.35144805908203,3563.9056177520756
28,190,488,61.7089958190918,3584.6755671310425
28,190,489,62.12889862060547,3609.0677208709717
28,190,513,60.8276252746582,3533.476752204895
28,191,319,52.076866149902344,3025.1451546478274
28,191,454,60.8276252746582,3533.476752204895
28,191,472,60.8276252746582,3533.476752204895
28,191,483,60.860496520996094,3535.3862429046635
28,191,484,60.95900344848633,3541.108510322571
28,191,485,61.122825622558594,3550.6249404144287
28,191,513,60.530982971191406,3516.244800796509
28,192,454,60.860496520996094,3535.3862429046635
28,192,471,60.43177795410156,3510.48198135376
28,192,480,61.31884002685547,3562.0114171600344
28,192,481,61.22091293334961,3556.322832298279
28,192,482,61.188232421875,3554.424421386719
28,192,513,60.29925537109375,3502.7837445068362
28,192,547,58.172157287597656,3379.220616836548
28,193,454,60.95900344848633,3541.108510322571
28,193,471,60.33241271972656,3504.709854888916
28,193,477,61.057350158691406,3546.821470718384
28,193,478,61.35144805908203,3563.9056177520756
28,193,479,61.7089958190918,3584.6755671310425
28,193,490,63.43500518798828,3684.9394513702396
28,193,512,60.16643524169922,3495.068223190308
28,193,546,58.03447341918945,3371.2225609207158
28,194,454,61.122825622558594,3550.6249404144287
28,194,474,60.33241271972656,3504.709854888916
28,194,475,60.43177795410156,3510.48198135376
28,194,476,60.59703063964844,3520.081509857178
28,194,490,63.749507904052734,3703.2089141464235
28,194,512,60.06663131713867,3489.2706132125854
28,194,515,60.0333251953125,3487.3358605957033
28,194,545,58.03447341918945,3371.2225609207158
28,194,734,50.15974426269531,2913.779544219971
28,195,454,60.860496520996094,3535.3862429046635
28,195,473,60.13318634033203,3493.1367945098877
28,195,489,64.18722534179688,3728.635920104981
28,195,514,60.0333251953125,3487.3358605957033
28,195,544,58.172157287597656,3379.220616836548
28,196,454,60.56401443481445,3518.1635985183716
28,196,470,60.06663131713867,3489.2706132125854
28,196,489,64.77654266357422,3762.869363327027
28,196,543,58.30952072143555,3387.200058708191
28,197,454,60.33241271972656,3504.709854888916
28,197,469,60.0,3485.4
28,197,489,65.3299331665039,3795.015817642212
28,197,511,60.0333251953125,3487.3358605957033
28,197,542,58.583274841308594,3403.1024355316163
28,198,418,62.545982360839844,3633.2961153411866
28,198,454,60.16643524169922,3495.068223190308
28,198,468,60.0333251953125,3487.3358605957033
28,198,488,65.2686767578125,3791.4574328613285
28,198,511,60.06663131713867,3489.2706132125854
28,198,541,58.99152374267578,3426.8176142120365
28,199,454,60.06663131713867,3489.2706132125854
28,199,467,60.16643524169922,3495.068223190308
28,199,488,65.54387664794922,3807.4437944793704
28,199,510,60.266075134277344,3500.856304550171
28,199,540,59.5315055847168,3458.185159416199
28,200,454,60.0333251953125,3487.3358605957033
28,200,466,60.43177795410156,3510.48198135376
28,200,488,65.87867736816406,3826.8923683166504
28,200,510,60.33241271972656,3504.709854888916
28,200,539,60.199668884277344,3496.998765487671
28,200,547,58.30952072143555,3387.200058708191
28,201,454,60.0333251953125,3487.3358605957033
28,201,465,60.8276252746582,3533.476752204895
28,201,470,60.13318634033203,3493.1367945098877
28,201,487,65.6353530883789,3812.757660903931
28,201,510,60.43177795410156,3510.48198135376
28,201,538,60.33241271972656,3504.709854888916
28,201,546,58.583274841308594,3403.1024355316163
28,202,454,60.0333251953125,3487.3358605957033
28,202,464,60.8276252746582,3533.476752204895
28,202,469,60.33241271972656,3504.709854888916
28,202,509,60.8276252746582,3533.476752204895
28,202,537,60.13318634033203,3493.1367945098877
28,202,545,58.99152374267578,3426.8176142120365
28,203,454,60.0333251953125,3487.3358605957033
28,203,463,60.8276252746582,3533.476752204895
28,203,468,60.663002014160156,3523.913787002564
28,203,485,65.05382537841797,3778.9767162323
28,203,509,61.057350158691406,3546.821470718384
28,203,536,60.06663131713867,3489.2706132125854
28,203,544,59.5315055847168,3458.185159416199
28,204,454,60.0,3485.4
28,204,462,60.95900344848633,3541.108510322571
28,204,467,61.122825622558594,3550.6249404144287
28,204,485,65.3299331665039,3795.015817642212
28,204,509,61.35144805908203,3563.9056177520756
28,204,535,60.13318634033203,3493.1367945098877
28,204,543,60.199668884277344,3496.998765487671
28,205,454,60.0333251953125,3487.3358605957033
28,205,461,60.95900344848633,3541.108510322571
28,205,466,61.7089958190918,3584.6755671310425
28,205,485,65.6353530883789,3812.757660903931
28,205,508,62.0,3601.5800000000004
28,205,534,60.33241271972656,3504.709854888916
28,205,542,60.13318634033203,3493.1367945098877
28,205,603,56.28498840332031,3269.594976348877
28,205,624,55.02726745605469,3196.533966522217
28,206,454,60.0,3485.4
28,206,460,60.56401443481445,3518.1635985183716
28,206,465,62.12889862060547,3609.0677208709717
28,206,470,61.61168670654297,3579.0228807830813
28,206,484,65.3299331665039,3795.015817642212
28,206,508,62.417945861816406,3625.858475112915
28,206,533,60.16643524169922,3495.068223190308
28,206,541,60.06663131713867,3489.2706132125854
28,207,454,60.0333251953125,3487.3358605957033
28,207,459,60.29925537109375,3502.7837445068362
28,207,464,62.064483642578125,3605.3258547973637
28,207,469,62.12889862060547,3609.0677208709717
28,207,484,65.66581726074219,3814.5273246765137
28,207,508,62.8967399597168,3653.671624259949
28,207,532,60.0333251953125,3487.3358605957033
28,207,540,60.13318634033203,3493.1367945098877
28,208,454,60.06663131713867,3489.2706132125854
