strut_id,classification,ct_material_occupancy,thickness_proxy_um,cad_thickness_parameter,voxel_size_um
9121,Nominal,0.265195519,358.976247,0.1,58.09
9122,Nominal,0.325203240,397.520980,0.1,58.09
9123,Nominal,0.146341458,266.665180,0.1,58.09
9124,Nominal,0.159117311,278.061805,0.1,58.09
9125,Nominal,0.343012005,408.260424,0.1,58.09
9126,Nominal,0.160665900,279.411629,0.1,58.09
9127,Nominal,0.123112656,244.587340,0.1,58.09
9128,Nominal,0.071622148,186.554742,0.1,58.09
9129,Nominal,0.097560972,217.731208,0.1,58.09
9130,Nominal,0.312427402,389.634300,0.1,58.09
9131,Nominal,0.126984134,248.403296,0.1,58.09
9132,Nominal,0.228029430,332.872619,0.1,58.09
9133,Nominal,0.080913663,198.286686,0.1,58.09
9134,Nominal,0.140147120,260.960461,0.1,58.09
9135,Nominal,0.094463803,214.247289,0.1,58.09
9136,Nominal,0.226093695,331.456735,0.1,58.09
9137,Missing_Unintentional,0.027100271,114.754424,0.1,58.09
9138,Nominal,0.269841284,362.106916,0.1,58.09
9139,Nominal,0.062330622,174.033700,0.1,58.09
9140,Nominal,0.097948119,218.162787,0.1,58.09
9141,Nominal,0.212156400,321.078105,0.1,58.09
9142,Nominal,0.100658149,221.160260,0.1,58.09
9143,Nominal,0.156794429,276.024693,0.1,58.09
9144,Missing_Unintentional,0.010840109,72.577071,0.1,58.09
9145,Nominal,0.048393343,153.347053,0.1,58.09
9146,Missing_Unintentional,0.014324429,83.429814,0.1,58.09
9147,Missing_Unintentional,0.018195895,94.030629,0.1,58.09
9148,Nominal,0.085559428,203.899687,0.1,58.09
9149,Nominal,0.256291121,352.898167,0.1,58.09
9150,Nominal,0.342624843,408.029955,0.1,58.09
9151,Nominal,0.089043744,208.010055,0.1,58.09
9152,Nominal,0.095238097,215.123560,0.1,58.09
9153,Nominal,0.353464961,414.434410,0.1,58.09
9154,Nominal,0.236546651,339.032259,0.1,58.09
9155,Nominal,0.053813394,161.706626,0.1,58.09
9156,Nominal,0.044134729,146.444428,0.1,58.09
9157,Missing_Unintentional,0.036004648,132.270168,0.1,58.09
9158,Nominal,0.190863341,304.539678,0.1,58.09
9159,Nominal,0.149051487,269.122978,0.1,58.09
9160,Nominal,0.252806813,350.491112,0.1,58.09
9161,Nominal,0.060782038,171.858197,0.1,58.09
9162,Nominal,0.145567164,265.958780,0.1,58.09
9163,Nominal,0.072009295,187.058265,0.1,58.09
9164,Nominal,0.162601620,281.089781,0.1,58.09
9165,Nominal,0.247386754,346.713573,0.1,58.09
9166,Nominal,0.171893150,289.009359,0.1,58.09
9167,Nominal,0.250096798,348.607469,0.1,58.09
9168,Nominal,0.236933798,339.309587,0.1,58.09
9169,Nominal,0.277584195,367.265378,0.1,58.09
9170,Nominal,0.213317841,321.955770,0.1,58.09
9171,Nominal,0.288424313,374.367859,0.1,58.09
9172,Nominal,0.337204814,404.789749,0.1,58.09
9173,Nominal,0.339914829,406.413081,0.1,58.09
9174,Nominal,0.322493225,395.861185,0.1,58.09
9175,Nominal,0.399535418,440.616001,0.1,58.09
9176,Nominal,0.330623299,400.819969,0.1,58.09
9177,Nominal,0.238869533,340.692837,0.1,58.09
9178,Nominal,0.196670532,309.137912,0.1,58.09
9179,Nominal,0.271389842,363.144455,0.1,58.09
9180,Nominal,0.309330225,387.698215,0.1,58.09
9181,Nominal,0.227255136,332.306989,0.1,58.09
9182,Nominal,0.352303535,413.752969,0.1,58.09
9183,Nominal,0.253968269,351.295310,0.1,58.09
9184,Nominal,0.190476194,304.230657,0.1,58.09
9185,Nominal,0.197057679,309.442032,0.1,58.09
9186,Nominal,0.256678283,353.164617,0.1,58.09
9187,Nominal,0.183894694,298.928430,0.1,58.09
9188,Nominal,0.192411929,305.772638,0.1,58.09
9189,Nominal,0.223770812,329.749649,0.1,58.09
9190,Nominal,0.210994974,320.198046,0.1,58.09
9191,Nominal,0.232288033,335.966551,0.1,58.09
9192,Nominal,0.257839710,353.962720,0.1,58.09
9193,Nominal,0.328687578,399.644894,0.1,58.09
9194,Nominal,0.253581107,351.027442,0.1,58.09
9195,Nominal,0.307394505,386.483246,0.1,58.09
9196,Nominal,0.324428946,397.047458,0.1,58.09
9197,Nominal,0.380952388,430.247121,0.1,58.09
9198,Nominal,0.380952388,430.247121,0.1,58.09
9199,Nominal,0.319783211,394.194401,0.1,58.09
9200,Nominal,0.369337976,423.637703,0.1,58.09
9201,Nominal,0.381339520,430.465679,0.1,58.09
9202,Nominal,0.177700356,293.850728,0.1,58.09
9203,Nominal,0.195121944,307.918427,0.1,58.09
9204,Nominal,0.434378624,459.427350,0.1,58.09
9205,Nominal,0.184281841,299.242927,0.1,58.09
9206,Nominal,0.465350360,475.524228,0.1,58.09
9207,Nominal,0.278358489,367.777247,0.1,58.09
9208,Nominal,0.182733253,297.982950,0.1,58.09
9209,Nominal,0.259388298,355.024081,0.1,58.09
9210,Nominal,0.295392960,378.863436,0.1,58.09
9211,Nominal,0.240030974,341.520098,0.1,58.09
9212,Nominal,0.216027871,323.994408,0.1,58.09
9213,Nominal,0.213317841,321.955770,0.1,58.09
9214,Nominal,0.215640724,323.703960,0.1,58.09
9215,Nominal,0.211769268,320.785028,0.1,58.09
9216,Nominal,0.279132783,368.288405,0.1,58.09
9217,Nominal,0.367402256,422.526091,0.1,58.09
9218,Nominal,0.290360034,375.622018,0.1,58.09
9219,Nominal,0.294231504,378.117875,0.1,58.09
9220,Nominal,0.418892771,451.163602,0.1,58.09
9221,Nominal,0.388308167,434.381064,0.1,58.09
9222,Nominal,0.368176550,422.971090,0.1,58.09
9223,Nominal,0.349593490,412.158529,0.1,58.09
9224,Nominal,0.335269064,403.626213,0.1,58.09
9225,Nominal,0.391792476,436.325574,0.1,58.09
9226,Nominal,0.200542003,312.165782,0.1,58.09
9227,Nominal,0.192411929,305.772638,0.1,58.09
9228,Nominal,0.401471168,441.682104,0.1,58.09
9229,Nominal,0.183120400,298.298443,0.1,58.09
9230,Nominal,0.410375535,446.553352,0.1,58.09
9231,Nominal,0.300038725,381.831082,0.1,58.09
9232,Nominal,0.202864885,313.968489,0.1,58.09
9233,Nominal,0.277971357,367.521412,0.1,58.09
9234,Nominal,0.274487019,365.210729,0.1,58.09
9235,Nominal,0.221447930,328.033679,0.1,58.09
9236,Nominal,0.206349209,316.653306,0.1,58.09
9237,Nominal,0.216027871,323.994408,0.1,58.09
9238,Nominal,0.226093695,331.456735,0.1,58.09
9239,Nominal,0.209833533,319.315550,0.1,58.09
9240,Nominal,0.294231504,378.117875,0.1,58.09
9241,Nominal,0.354626417,415.114750,0.1,58.09
9242,Nominal,0.281842828,370.071906,0.1,58.09
9243,Nominal,0.317460328,392.760092,0.1,58.09
9244,Nominal,0.422764242,453.243668,0.1,58.09
9245,Nominal,0.354239255,414.888088,0.1,58.09
9246,Nominal,0.450638801,467.947266,0.1,58.09
9247,Nominal,0.363917917,420.517759,0.1,58.09
9248,Nominal,0.411924124,447.395113,0.1,58.09
9249,Nominal,0.425474256,454.694045,0.1,58.09
9250,Nominal,0.203252032,314.267934,0.1,58.09
9251,Nominal,0.172280297,289.334637,0.1,58.09
9252,Nominal,0.326364696,398.230216,0.1,58.09
9253,Nominal,0.169957414,287.377446,0.1,58.09
9254,Nominal,0.391405344,436.109953,0.1,58.09
9255,Nominal,0.267131239,360.283988,0.1,58.09
9256,Nominal,0.192024782,305.464864,0.1,58.09
9257,Nominal,0.252806813,350.491112,0.1,58.09
9258,Nominal,0.273325592,364.437259,0.1,58.09
9259,Nominal,0.223383665,329.464274,0.1,58.09
9260,Nominal,0.219512194,326.596817,0.1,58.09
9261,Nominal,0.224157959,330.034776,0.1,58.09
9262,Nominal,0.222996518,329.178653,0.1,58.09
9263,Nominal,0.196283385,308.833492,0.1,58.09
9264,Nominal,0.241192415,342.345360,0.1,58.09
9265,Nominal,0.337591946,405.022044,0.1,58.09
9266,Nominal,0.259775460,355.288936,0.1,58.09
9267,Nominal,0.292295784,376.872022,0.1,58.09
9268,Nominal,0.422764242,453.243668,0.1,58.09
9269,Nominal,0.408826947,445.710001,0.1,58.09
9270,Nominal,0.408826947,445.710001,0.1,58.09
9271,Nominal,0.371273726,424.746424,0.1,58.09
9272,Nominal,0.298490137,380.844436,0.1,58.09
9273,Missing_Intentional,0.002322880,33.596655,0.1,58.09
9274,Nominal,0.196670532,309.137912,0.1,58.09
9275,Nominal,0.168408826,286.065212,0.1,58.09
9276,Nominal,0.331784755,401.523378,0.1,58.09
9277,Nominal,0.162214473,280.754950,0.1,58.09
9278,Nominal,0.343786299,408.720956,0.1,58.09
9279,Nominal,0.248161048,347.255737,0.1,58.09
9280,Nominal,0.191637635,305.156780,0.1,58.09
9281,Nominal,0.199767709,311.562562,0.1,58.09
9282,Nominal,0.267131239,360.283988,0.1,58.09
9283,Nominal,0.172667444,289.659550,0.1,58.09
9284,Nominal,0.202477738,313.668757,0.1,58.09
9285,Nominal,0.145567164,265.958780,0.1,58.09
9286,Nominal,0.225706547,331.172832,0.1,58.09
9287,Nominal,0.195509091,308.223751,0.1,58.09
9288,Nominal,0.265969813,359.499919,0.1,58.09
9289,Nominal,0.310491681,388.425387,0.1,58.09
9290,Nominal,0.263259768,357.663704,0.1,58.09
9291,Nominal,0.312427402,389.634300,0.1,58.09
9292,Nominal,0.327913284,399.173892,0.1,58.09
9293,Nominal,0.354626417,415.114750,0.1,58.09
9294,Nominal,0.353464961,414.434410,0.1,58.09
9295,Nominal,0.325977534,397.993938,0.1,58.09
9296,Nominal,0.246999606,346.442172,0.1,58.09
9297,Nominal,0.351529241,413.298045,0.1,58.09
9298,Nominal,0.164150208,282.425133,0.1,58.09
9299,Nominal,0.171893150,289.009359,0.1,58.09
9300,Nominal,0.209059238,318.725862,0.1,58.09
9301,Nominal,0.154471546,273.972435,0.1,58.09
9302,Nominal,0.388308167,434.381064,0.1,58.09
9303,Missing_Intentional,0.017034456,90.980173,0.1,58.09
9304,Nominal,0.188153312,302.369900,0.1,58.09
9305,Nominal,0.199380562,311.260514,0.1,58.09
9306,Nominal,0.253581107,351.027442,0.1,58.09
9307,Nominal,0.181184664,296.717622,0.1,58.09
9308,Nominal,0.204800621,315.462875,0.1,58.09
9309,Nominal,0.125822693,247.264695,0.1,58.09
9310,Nominal,0.230352297,334.563760,0.1,58.09
9311,Nominal,0.137049943,258.060808,0.1,58.09
9312,Nominal,0.182346106,297.667122,0.1,58.09
9313,Nominal,0.253193974,350.759390,0.1,58.09
9314,Nominal,0.163763061,282.091887,0.1,58.09
9315,Nominal,0.263259768,357.663704,0.1,58.09
9316,Nominal,0.152535811,272.250402,0.1,58.09
9317,Nominal,0.379403800,429.371743,0.1,58.09
9318,Nominal,0.353464961,414.434410,0.1,58.09
9319,Nominal,0.198993415,310.958172,0.1,58.09
9320,Nominal,0.098722413,219.023394,0.1,58.09
9321,Nominal,0.355013549,415.341270,0.1,58.09
9322,Nominal,0.132017031,253.278079,0.1,58.09
9323,Nominal,0.153310105,272.940519,0.1,58.09
9324,Nominal,0.207897797,317.839279,0.1,58.09
9325,Nominal,0.158343017,277.384430,0.1,58.09
9326,Nominal,0.451413095,468.349110,0.1,58.09
9327,Nominal,0.259775460,355.288936,0.1,58.09
9328,Nominal,0.153697252,273.284924,0.1,58.09
9329,Missing_Intentional,0.003097174,38.794076,0.1,58.09
9330,Nominal,0.265582651,359.238168,0.1,58.09
9331,Nominal,0.215640724,323.703960,0.1,58.09
9332,Nominal,0.212156400,321.078105,0.1,58.09
9333,Nominal,0.089430891,208.461761,0.1,58.09
9334,Nominal,0.234610915,337.642206,0.1,58.09
9335,Nominal,0.098722413,219.023394,0.1,58.09
9336,Nominal,0.147502899,267.721285,0.1,58.09
9337,Nominal,0.255516827,352.364685,0.1,58.09
9338,Nominal,0.157955870,277.045122,0.1,58.09
9339,Nominal,0.219899341,326.884695,0.1,58.09
9340,Nominal,0.130855590,252.161490,0.1,58.09
9341,Nominal,0.447928756,466.538077,0.1,58.09
9342,Nominal,0.335656226,403.859196,0.1,58.09
9343,Nominal,0.131242737,252.534235,0.1,58.09
9344,Nominal,0.157955870,277.045122,0.1,58.09
9345,Nominal,0.408439785,445.498906,0.1,58.09
9346,Nominal,0.156020135,275.342307,0.1,58.09
9347,Nominal,0.112272553,233.571270,0.1,58.09
9348,Nominal,0.120402634,241.880366,0.1,58.09
9349,Nominal,0.101819590,222.432526,0.1,58.09
9350,Nominal,0.436314374,460.449900,0.1,58.09
9351,Nominal,0.159504458,278.399875,0.1,58.09
9352,Nominal,0.189701900,303.611671,0.1,58.09
9353,Nominal,0.082075104,199.704727,0.1,58.09
9354,Nominal,0.171893150,289.009359,0.1,58.09
9355,Nominal,0.086333722,204.820232,0.1,58.09
9356,Nominal,0.240805268,342.070494,0.1,58.09
9357,Missing_Unintentional,0.034843206,130.119288,0.1,58.09
9358,Nominal,0.279907078,368.798854,0.1,58.09
9359,Nominal,0.046070460,149.621463,0.1,58.09
9360,Nominal,0.091366626,210.705764,0.1,58.09
9361,Nominal,0.115369722,236.771021,0.1,58.09
9362,Nominal,0.061169185,172.404647,0.1,58.09
9363,Nominal,0.187766165,302.058659,0.1,58.09
9364,Missing_Unintentional,0.014711576,84.549728,0.1,58.09
9365,Nominal,0.072009295,187.058265,0.1,58.09
9366,Nominal,0.034456059,129.394384,0.1,58.09
9367,Missing_Unintentional,0.015485869,86.746190,0.1,58.09
9368,Nominal,0.109949671,231.142384,0.1,58.09
9369,Nominal,0.349593490,412.158529,0.1,58.09
9370,Nominal,0.346496314,410.328736,0.1,58.09
9371,Nominal,0.039876115,139.199937,0.1,58.09
9372,Nominal,0.084397987,202.511022,0.1,58.09
9373,Nominal,0.360046446,418.274980,0.1,58.09
9374,Nominal,0.230739444,334.844788,0.1,58.09
9375,Nominal,0.066589236,179.880729,0.1,58.09
9376,Nominal,0.057297714,166.859628,0.1,58.09
9377,Missing_Unintentional,0.026713124,113.931800,0.1,58.09
9378,Nominal,0.259001166,354.759049,0.1,58.09
9379,Nominal,0.149825782,269.821094,0.1,58.09
9380,Nominal,0.235772356,338.476923,0.1,58.09
9381,Nominal,0.065814942,178.831852,0.1,58.09
9382,Nominal,0.171506003,288.683715,0.1,58.09
9383,Nominal,0.061556328,172.949366,0.1,58.09
9384,Nominal,0.174990326,291.601426,0.1,58.09
9385,Nominal,0.230352297,334.563760,0.1,58.09
9386,Nominal,0.181184664,296.717622,0.1,58.09
9387,Nominal,0.230352297,334.563760,0.1,58.09
9388,Nominal,0.205574915,316.058651,0.1,58.09
9389,Nominal,0.221447930,328.033679,0.1,58.09
9390,Nominal,0.168408826,286.065212,0.1,58.09
9391,Nominal,0.234998062,337.920674,0.1,58.09
9392,Nominal,0.463801771,474.732347,0.1,58.09
9393,Nominal,0.356949270,416.472060,0.1,58.09
9394,Nominal,0.260549754,355.818034,0.1,58.09
9395,Nominal,0.329074711,399.880178,0.1,58.09
9396,Nominal,0.397212535,439.333272,0.1,58.09
9397,Nominal,0.286875725,373.361491,0.1,58.09
9398,Nominal,0.173054591,289.984099,0.1,58.09
9399,Nominal,0.238095239,340.140212,0.1,58.09
9400,Nominal,0.433991492,459.222576,0.1,58.09
9401,Nominal,0.210220680,319.609986,0.1,58.09
9402,Nominal,0.289585739,375.120854,0.1,58.09
9403,Nominal,0.295005798,378.615072,0.1,58.09
9404,Nominal,0.183894694,298.928430,0.1,58.09
9405,Nominal,0.204413474,315.164564,0.1,58.09
9406,Nominal,0.320557505,394.671346,0.1,58.09
9407,Nominal,0.241192415,342.345360,0.1,58.09
9408,Nominal,0.240030974,341.520098,0.1,58.09
9409,Nominal,0.259388298,355.024081,0.1,58.09
9410,Nominal,0.205962062,316.356118,0.1,58.09
9411,Nominal,0.222609371,328.892783,0.1,58.09
9412,Nominal,0.249322489,348.067400,0.1,58.09
9413,Nominal,0.305845916,385.508507,0.1,58.09
9414,Nominal,0.272164136,363.662124,0.1,58.09
9415,Nominal,0.321718931,395.385676,0.1,58.09
9416,Nominal,0.431281447,457.786531,0.1,58.09
9417,Nominal,0.354239255,414.888088,0.1,58.09
9418,Nominal,0.308943093,387.455533,0.1,58.09
9419,Nominal,0.363530785,420.294028,0.1,58.09
9420,Nominal,0.446380168,465.730916,0.1,58.09
9421,Nominal,0.329849005,400.350349,0.1,58.09
9422,Nominal,0.180410370,296.082931,0.1,58.09
9423,Nominal,0.168795973,286.393834,0.1,58.09
9424,Nominal,0.447541624,466.336425,0.1,58.09
9425,Nominal,0.195896238,308.528772,0.1,58.09
9426,Nominal,0.336043358,404.092026,0.1,58.09
9427,Nominal,0.288037181,374.116531,0.1,58.09
9428,Nominal,0.194734812,307.612812,0.1,58.09
9429,Nominal,0.218350753,325.731658,0.1,58.09
9430,Nominal,0.305845916,385.508507,0.1,58.09
9431,Nominal,0.265195519,358.976247,0.1,58.09
9432,Nominal,0.218350753,325.731658,0.1,58.09
9433,Nominal,0.210220680,319.609986,0.1,58.09
9434,Nominal,0.227255136,332.306989,0.1,58.09
9435,Nominal,0.223770812,329.749649,0.1,58.09
9436,Nominal,0.245451033,345.354449,0.1,58.09
9437,Nominal,0.335656226,403.859196,0.1,58.09
9438,Nominal,0.271777004,363.403391,0.1,58.09
9439,Nominal,0.333720475,402.692971,0.1,58.09
9440,Nominal,0.373983741,426.293767,0.1,58.09
9441,Nominal,0.355400711,415.567685,0.1,58.09
9442,Nominal,0.372435153,425.410255,0.1,58.09
9443,Nominal,0.392953932,436.971832,0.1,58.09
9444,Nominal,0.267518401,360.544980,0.1,58.09
9445,Nominal,0.372822315,425.631314,0.1,58.09
9446,Nominal,0.192799076,306.080102,0.1,58.09
9447,Nominal,0.166473091,284.416406,0.1,58.09
9448,Nominal,0.379403800,429.371743,0.1,58.09
9449,Nominal,0.185443282,300.184439,0.1,58.09
9450,Nominal,0.192411929,305.772638,0.1,58.09
9451,Nominal,0.279519945,368.543727,0.1,58.09
9452,Nominal,0.209446386,319.020842,0.1,58.09
9453,Nominal,0.209059238,318.725862,0.1,58.09
9454,Nominal,0.295392960,378.863436,0.1,58.09
9455,Nominal,0.236546651,339.032259,0.1,58.09
9456,Nominal,0.216027871,323.994408,0.1,58.09
9457,Nominal,0.181958959,297.350959,0.1,58.09
9458,Nominal,0.222996518,329.178653,0.1,58.09
9459,Nominal,0.224932253,330.604294,0.1,58.09
9460,Nominal,0.253581107,351.027442,0.1,58.09
9461,Nominal,0.324816108,397.284299,0.1,58.09
9462,Nominal,0.262098342,356.873877,0.1,58.09
9463,Nominal,0.348432064,411.473319,0.1,58.09
9464,Nominal,0.389469624,435.030211,0.1,58.09
9465,Nominal,0.348044902,411.244650,0.1,58.09
9466,Nominal,0.361982197,419.397877,0.1,58.09
9467,Nominal,0.331784755,401.523378,0.1,58.09
9468,Nominal,0.386759579,433.514035,0.1,58.09
9469,Nominal,0.344560593,409.180968,0.1,58.09
9470,Nominal,0.214479282,322.831048,0.1,58.09
9471,Nominal,0.178474635,294.490218,0.1,58.09
9472,Nominal,0.396438241,438.904863,0.1,58.09
9473,Nominal,0.172667444,289.659550,0.1,58.09
9474,Nominal,0.354626417,415.114750,0.1,58.09
9475,Nominal,0.284165710,371.593799,0.1,58.09
9476,Nominal,0.192024782,305.464864,0.1,58.09
9477,Nominal,0.217963606,325.442760,0.1,58.09
9478,Nominal,0.271777004,363.403391,0.1,58.09
9479,Nominal,0.219899341,326.884695,0.1,58.09
9480,Nominal,0.219125047,326.308686,0.1,58.09
9481,Nominal,0.180797517,296.400447,0.1,58.09
9482,Nominal,0.196670532,309.137912,0.1,58.09
9483,Nominal,0.214479282,322.831048,0.1,58.09
9484,Nominal,0.224932253,330.604294,0.1,58.09
9485,Nominal,0.299651563,381.584650,0.1,58.09
9486,Nominal,0.237320945,339.586688,0.1,58.09
9487,Nominal,0.319008917,393.716879,0.1,58.09
9488,Nominal,0.315524578,391.560811,0.1,58.09
9489,Nominal,0.374758035,426.734838,0.1,58.09
9490,Nominal,0.372822315,425.631314,0.1,58.09
9491,Nominal,0.283004254,370.833623,0.1,58.09
9492,Nominal,0.414247006,448.654793,0.1,58.09
9493,Nominal,0.378629506,428.933385,0.1,58.09
9494,Nominal,0.212543547,321.370926,0.1,58.09
9495,Nominal,0.160665900,279.411629,0.1,58.09
9496,Nominal,0.350367785,412.614709,0.1,58.09
9497,Nominal,0.162601620,281.089781,0.1,58.09
9498,Nominal,0.363530785,420.294028,0.1,58.09
9499,Nominal,0.279907078,368.798854,0.1,58.09
9500,Nominal,0.198993415,310.958172,0.1,58.09
9501,Nominal,0.164537355,282.757985,0.1,58.09
9502,Nominal,0.265582651,359.238168,0.1,58.09
9503,Nominal,0.219125047,326.308686,0.1,58.09
9504,Nominal,0.235772356,338.476923,0.1,58.09
9505,Nominal,0.178861782,294.809449,0.1,58.09
9506,Nominal,0.227255136,332.306989,0.1,58.09
9507,Nominal,0.193186224,306.387257,0.1,58.09
9508,Nominal,0.228416577,333.155074,0.1,58.09
9509,Nominal,0.267518401,360.544980,0.1,58.09
9510,Nominal,0.219512194,326.596817,0.1,58.09
9511,Nominal,0.326364696,398.230216,0.1,58.09
9512,Nominal,0.308943093,387.455533,0.1,58.09
9513,Nominal,0.481223375,483.566247,0.1,58.09
9514,Nominal,0.378629506,428.933385,0.1,58.09
9515,Nominal,0.308943093,387.455533,0.1,58.09
9516,Nominal,0.341463417,407.337800,0.1,58.09
9517,Nominal,0.352303535,413.752969,0.1,58.09
9518,Nominal,0.170731708,288.031321,0.1,58.09
9519,Nominal,0.168021679,285.736212,0.1,58.09
9520,Nominal,0.260549754,355.818034,0.1,58.09
9521,Nominal,0.154084399,273.628895,0.1,58.09
9522,Nominal,0.359272152,417.824979,0.1,58.09
9523,Nominal,0.275261313,365.725474,0.1,58.09
9524,Nominal,0.178087488,294.170641,0.1,58.09
9525,Nominal,0.195509091,308.223751,0.1,58.09
9526,Nominal,0.306620210,385.996184,0.1,58.09
9527,Nominal,0.241579562,342.620005,0.1,58.09
9528,Nominal,0.202864885,313.968489,0.1,58.09
9529,Nominal,0.118854046,240.319830,0.1,58.09
9530,Nominal,0.221060783,327.746811,0.1,58.09
9531,Nominal,0.149438635,269.472262,0.1,58.09
9532,Nominal,0.173054591,289.984099,0.1,58.09
9533,Nominal,0.282617122,370.579898,0.1,58.09
9534,Nominal,0.179636076,295.446876,0.1,58.09
9535,Nominal,0.252032518,349.953960,0.1,58.09
9536,Nominal,0.208672091,318.430609,0.1,58.09
9537,Nominal,0.396825403,439.119128,0.1,58.09
9538,Nominal,0.429345727,456.758034,0.1,58.09
9539,Nominal,0.186604723,301.123007,0.1,58.09
9540,Nominal,0.229190856,333.719256,0.1,58.09
9541,Nominal,0.420441359,451.996777,0.1,58.09
9542,Nominal,0.150987223,270.864894,0.1,58.09
9543,Nominal,0.119628340,241.101360,0.1,58.09
9544,Nominal,0.205187768,315.760903,0.1,58.09
9545,Nominal,0.113433994,234.776290,0.1,58.09
9546,Nominal,0.367402256,422.526091,0.1,58.09
9547,Nominal,0.326364696,398.230216,0.1,58.09
9548,Nominal,0.128532708,249.913347,0.1,58.09
9549,Nominal,0.217576459,325.153606,0.1,58.09
9550,Nominal,0.210994974,320.198046,0.1,58.09
9551,Nominal,0.125822693,247.264695,0.1,58.09
9552,Nominal,0.230352297,334.563760,0.1,58.09
9553,Nominal,0.069299266,183.504593,0.1,58.09
9554,Nominal,0.225706547,331.172832,0.1,58.09
9555,Nominal,0.119628340,241.101360,0.1,58.09
9556,Nominal,0.140147120,260.960461,0.1,58.09
9557,Nominal,0.278358489,367.777247,0.1,58.09
9558,Nominal,0.138985679,259.876883,0.1,58.09
9559,Nominal,0.265195519,358.976247,0.1,58.09
9560,Nominal,0.137824237,258.788767,0.1,58.09
9561,Nominal,0.244676739,344.809295,0.1,58.09
9562,Nominal,0.390631050,435.678374,0.1,58.09
9563,Nominal,0.106852494,227.863600,0.1,58.09
9564,Nominal,0.168795973,286.393834,0.1,58.09
9565,Nominal,0.425474256,454.694045,0.1,58.09
9566,Nominal,0.140921414,261.680354,0.1,58.09
9567,Nominal,0.085172281,203.437852,0.1,58.09
9568,Nominal,0.118854046,240.319830,0.1,58.09
9569,Nominal,0.062330622,174.033700,0.1,58.09
9570,Nominal,0.394889653,438.046787,0.1,58.09
9571,Nominal,0.207123503,317.246847,0.1,58.09
9572,Nominal,0.157181576,276.365255,0.1,58.09
9573,Nominal,0.097173832,217.298780,0.1,58.09
9574,Nominal,0.260162592,355.553573,0.1,58.09
9575,Nominal,0.111498259,232.764458,0.1,58.09
9576,Nominal,0.250096798,348.607469,0.1,58.09
9577,Nominal,0.033681765,127.932252,0.1,58.09
9578,Nominal,0.246612459,346.170559,0.1,58.09
9579,Nominal,0.065040648,177.776787,0.1,58.09
9580,Nominal,0.057297714,166.859628,0.1,58.09
9581,Nominal,0.153310105,272.940519,0.1,58.09
9582,Nominal,0.056910571,166.294962,0.1,58.09
9583,Nominal,0.131629884,252.906431,0.1,58.09
9584,Missing_Unintentional,0.017808750,93.024928,0.1,58.09
9585,Nominal,0.101432443,222.009247,0.1,58.09
9586,Nominal,0.092528068,212.040768,0.1,58.09
9587,Missing_Unintentional,0.018195895,94.030629,0.1,58.09
9588,Nominal,0.069299266,183.504593,0.1,58.09
9589,Nominal,0.270615578,362.626066,0.1,58.09
9590,Nominal,0.332946181,402.225538,0.1,58.09
9591,Nominal,0.047231901,151.495711,0.1,58.09
9592,Nominal,0.078977935,195.900484,0.1,58.09
9593,Nominal,0.290747195,375.872359,0.1,58.09
9594,Nominal,0.152535811,272.250402,0.1,58.09
9595,Nominal,0.044521872,147.085320,0.1,58.09
9596,Nominal,0.047619049,152.115328,0.1,58.09
9597,Missing_Intentional,0.006581495,56.551599,0.1,58.09
9598,Nominal,0.267905533,360.805762,0.1,58.09
9599,Nominal,0.184281841,299.242927,0.1,58.09
9600,Nominal,0.235772356,338.476923,0.1,58.09
9601,Nominal,0.091753773,211.151703,0.1,58.09
9602,Nominal,0.107239641,228.276024,0.1,58.09
9603,Missing_Unintentional,0.039876115,139.199937,0.1,58.09
9604,Nominal,0.169570267,287.049949,0.1,58.09
9605,Nominal,0.238095239,340.140212,0.1,58.09
9606,Nominal,0.176538914,292.888856,0.1,58.09
9607,Nominal,0.216027871,323.994408,0.1,58.09
9608,Nominal,0.150987223,270.864894,0.1,58.09
9609,Nominal,0.241192415,342.345360,0.1,58.09
9610,Nominal,0.156794429,276.024693,0.1,58.09
9611,Nominal,0.206736356,316.950215,0.1,58.09
9612,Nominal,0.266356945,359.761458,0.1,58.09
9613,Nominal,0.299651563,381.584650,0.1,58.09
9614,Nominal,0.229578003,334.000994,0.1,58.09
9615,Nominal,0.311265975,388.909407,0.1,58.09
9616,Nominal,0.150987223,270.864894,0.1,58.09
9617,Nominal,0.239643827,341.244567,0.1,58.09
9618,Nominal,0.195509091,308.223751,0.1,58.09
9619,Nominal,0.210607827,319.904151,0.1,58.09
9620,Nominal,0.406504065,444.441975,0.1,58.09
9621,Nominal,0.186217576,300.810476,0.1,58.09
9622,Nominal,0.267131239,360.283988,0.1,58.09
9623,Nominal,0.334107637,402.926493,0.1,58.09
9624,Nominal,0.166085944,284.085496,0.1,58.09
9625,Nominal,0.264421225,358.451811,0.1,58.09
9626,Nominal,0.319783211,394.194401,0.1,58.09
9627,Nominal,0.253581107,351.027442,0.1,58.09
9628,Nominal,0.205187768,315.760903,0.1,58.09
9629,Nominal,0.220673636,327.459691,0.1,58.09
9630,Nominal,0.214479282,322.831048,0.1,58.09
9631,Nominal,0.233449474,336.805421,0.1,58.09
9632,Nominal,0.209446386,319.020842,0.1,58.09
9633,Nominal,0.271777004,363.403391,0.1,58.09
